1533328561.275036	{"mems_cooling.X": [[0,0]], "mems_cooling.Y": [[0,0]]}
1533584268.509518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584268.621518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584268.715518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584268.869518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584268.983518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584269.139518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584269.624518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584269.920518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.038518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.160518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.284518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.512518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.692518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584270.990518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.096518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.271518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.420518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.524518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.760518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584271.920518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584272.293518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584272.562518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584272.729518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584272.944518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.058518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.324518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.435518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.547518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.663518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584273.987518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584274.246518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584274.506518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584274.731518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584274.819518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584274.945518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584275.200518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584275.528518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584275.702518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584275.882518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584275.991518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.095518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.259518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.371518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.470518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.568518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.693518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584276.914518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584277.044518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584277.220518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584277.527518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584277.721518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584277.988518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584278.233518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584278.399518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584278.520518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584278.778518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584279.045518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584279.183518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584279.299518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584279.450518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584279.914518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584280.053518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584280.185518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584280.310518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584280.530518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584280.945518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.031518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.125518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.341518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.520518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.641518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.883518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584281.973518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584282.127518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584282.327518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584282.518518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584282.732518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584282.939518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.075518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.184518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.302518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.454518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.710518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584283.897518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.229518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.356518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.531518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.638518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.751518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584284.975518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.162518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.360518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.480518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.617518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.720518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.817518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584285.941518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584286.182518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584286.430518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584286.704518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584286.919518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.127518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.228518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.408518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.559518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.674518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584287.867518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.029518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.164518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.320518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.508518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.813518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584288.925518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584289.140518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584289.317518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584289.429518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584289.609518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584289.779518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584290.058518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584290.216518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584290.372518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584290.528518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584290.940518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.036518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.122518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.244518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.517518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.785518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584291.975518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584292.119518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584292.251518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584292.484518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584292.739518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584292.942518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584293.132518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584293.499518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584293.807518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584293.925518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584294.163518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584294.318518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584294.450518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584294.643518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584295.432518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584295.510518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584295.603518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584295.759518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584295.920518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584296.027518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584296.134518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584296.379518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584296.591518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.099518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.231518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.363518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.463518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.595518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584297.888518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584298.299518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584298.565518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584298.740518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584298.935518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.168518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.284518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.415518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.577518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.693518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584299.853518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.055518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.210518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.378518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.692518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.820518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584300.915518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.036518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.177518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.500518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.674518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.798518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584301.942518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.136518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.307518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.515518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.633518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.766518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584302.964518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584303.148518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584303.543518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584303.729518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584304.090518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584304.258518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584304.426518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584304.767518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584304.920518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.082518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.258518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.414518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.510518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.646518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.751518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.845518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584305.950518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584306.088518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584306.453518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584306.686518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584306.835518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584306.960518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584307.222518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584307.399518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584307.543518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584307.706518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584307.848518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584308.026518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584308.213518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584308.430518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584308.789518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584308.936518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.086518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.292518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.414518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.563518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.704518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.821518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584309.991518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584310.176518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584310.307518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584310.421518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584310.672518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584310.829518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.076518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.198518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.364518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.485518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.591518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584311.756518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.198518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.393518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.534518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.634518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.766518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584312.917518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.066518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.340518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.509518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.660518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.786518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584313.997518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584314.212518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584314.330518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584314.854518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584314.991518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.093518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.165518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.259518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.359518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.531518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.786518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584315.887518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.006518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.133518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.286518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.396518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.618518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584316.900518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584317.102518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584317.295518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584317.415518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584317.542518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
1533584317.691518	{"mems_cooling.X": [[0, 0]], "mems_cooling.Y": [[0, 0]]}	actuate
